record_id,date,month,branch_id,branch_name,city,ingredient,ingredient_category,unit,supplier,qty_ordered,unit_price,total_purchase_cost,qty_wasted,waste_cost,waste_pct,waste_reason,current_stock,min_stock,stock_status,needs_reorder,reorder_frequency,shelf_life_days,year_month
INV-01530,2025-09-17,September,SUC002,Ciudad de México Sur,Ciudad de México,Tomate,Verduras,kg,Verduras Frescas SA,21,28.39,596.19,3.63,103.06,17.29,Exceso de pedido,8.8,5.2,Alto,False,Diario,5,2025-09
INV-01531,2025-08-16,August,SUC010,León,León,Queso Fresco,Lácteos,kg,Lácteos Premium,41,106.97,4385.77,5.13,548.76,12.51,Exceso de pedido,31.9,10.2,Alto,False,Semanal,10,2025-08
INV-01532,2025-12-13,December,SUC006,Querétaro,Querétaro,Crema,Lácteos,litro,Lácteos Premium,10,50.38,503.8,0.54,27.21,5.4,Daño en almacenamiento,3.5,2.5,Normal,False,Semanal,14,2025-12
INV-01533,2025-07-18,July,SUC006,Querétaro,Querétaro,Cilantro,Verduras,manojo,Verduras Frescas SA,30,7.81,234.3,2.72,21.24,9.07,Caducidad,21.6,7.5,Alto,False,Diario,3,2025-07
INV-01534,2025-07-10,July,SUC003,Guadalajara,Guadalajara,Queso Fresco,Lácteos,kg,Lácteos Premium,44,108.37,4768.28,3.34,361.96,7.59,Exceso de pedido,12.5,11.0,Normal,False,Semanal,10,2025-07
INV-01535,2025-06-23,June,SUC001,Ciudad de México Centro,Ciudad de México,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,45,40.19,1808.55,5.75,231.09,12.78,Error de preparación,9.1,11.2,Bajo,True,Diario,5,2025-06
INV-01536,2025-08-13,August,SUC010,León,León,Carne de Res,Carnes,kg,Carnes Selectas MX,40,172.57,6902.8,11.41,1969.02,28.52,Caducidad,20.4,10.0,Alto,False,Diario,5,2025-08
INV-01537,2025-11-17,November,SUC007,Cancún,Cancún,Aguacate,Verduras,kg,Verduras Frescas SA,42,72.8,3057.6,10.8,786.24,25.71,Daño en almacenamiento,31.4,10.5,Alto,False,Diario,4,2025-11
INV-01538,2025-08-18,August,SUC007,Cancún,Cancún,Cilantro,Verduras,manojo,Verduras Frescas SA,47,7.72,362.84,5.1,39.37,10.85,Daño en almacenamiento,13.8,11.8,Normal,False,Diario,3,2025-08
INV-01539,2025-10-24,October,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,47,24.42,1147.74,3.82,93.28,8.13,Exceso de pedido,22.2,11.8,Alto,False,Diario,3,2025-10
INV-01540,2025-11-03,November,SUC003,Guadalajara,Guadalajara,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,41,39.3,1611.3,4.67,183.53,11.39,Caducidad,26.0,10.2,Alto,False,Diario,5,2025-11
INV-01541,2025-04-16,April,SUC004,Monterrey,Monterrey,Cerveza,Bebidas,caja,Bebidas del Norte,46,286.74,13190.04,3.39,972.05,7.37,Daño en almacenamiento,29.3,11.5,Alto,False,Quincenal,180,2025-04
INV-01542,2025-12-20,December,SUC003,Guadalajara,Guadalajara,Aguacate,Verduras,kg,Verduras Frescas SA,29,77.69,2253.01,4.34,337.17,14.97,Daño en almacenamiento,16.8,7.2,Alto,False,Diario,4,2025-12
INV-01543,2025-11-14,November,SUC008,Mérida,Mérida,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,16,38.37,613.92,2.07,79.43,12.94,Devolución cliente,8.2,4.0,Alto,False,Diario,5,2025-11
INV-01544,2025-02-27,February,SUC004,Monterrey,Monterrey,Limón,Verduras,kg,Verduras Frescas SA,18,29.71,534.78,0.86,25.55,4.78,Daño en almacenamiento,10.1,4.5,Alto,False,Semanal,14,2025-02
INV-01545,2025-05-29,May,SUC008,Mérida,Mérida,Tequila,Bebidas,botella,Bebidas del Norte,40,363.65,14546.0,3.67,1334.6,9.18,Exceso de pedido,21.9,10.0,Alto,False,Quincenal,365,2025-05
INV-01546,2025-06-19,June,SUC001,Ciudad de México Centro,Ciudad de México,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,48,35.16,1687.68,3.39,119.19,7.06,Daño en almacenamiento,16.7,12.0,Normal,False,Semanal,10,2025-06
INV-01547,2026-01-31,January,SUC002,Ciudad de México Sur,Ciudad de México,Queso Fresco,Lácteos,kg,Lácteos Premium,37,97.34,3601.58,2.77,269.63,7.49,Exceso de pedido,24.8,9.2,Alto,False,Semanal,10,2026-01
INV-01548,2025-08-31,August,SUC008,Mérida,Mérida,Tomate,Verduras,kg,Verduras Frescas SA,50,27.09,1354.5,6.27,169.85,12.54,Daño en almacenamiento,10.0,12.5,Bajo,True,Diario,5,2025-08
INV-01549,2025-10-25,October,SUC006,Querétaro,Querétaro,Frijoles,Básicos,kg,Distribuidora del Centro,37,33.35,1233.95,1.71,57.03,4.62,Devolución cliente,15.4,9.2,Alto,False,Quincenal,180,2025-10
INV-01550,2025-06-06,June,SUC001,Ciudad de México Centro,Ciudad de México,Aguacate,Verduras,kg,Verduras Frescas SA,26,80.44,2091.44,4.24,341.07,16.31,Caducidad,7.5,6.5,Normal,False,Diario,4,2025-06
INV-01551,2025-07-18,July,SUC010,León,León,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,48,31.6,1516.8,11.18,353.29,23.29,Exceso de pedido,18.2,12.0,Alto,False,Semanal,10,2025-07
INV-01552,2025-07-17,July,SUC008,Mérida,Mérida,Cerveza,Bebidas,caja,Bebidas del Norte,30,279.62,8388.6,5.17,1445.64,17.23,Exceso de pedido,11.6,7.5,Alto,False,Quincenal,180,2025-07
INV-01553,2025-12-31,December,SUC006,Querétaro,Querétaro,Limón,Verduras,kg,Verduras Frescas SA,37,34.47,1275.39,3.14,108.24,8.49,Exceso de pedido,19.6,9.2,Alto,False,Semanal,14,2025-12
INV-01554,2025-08-17,August,SUC009,Tijuana,Tijuana,Cerveza,Bebidas,caja,Bebidas del Norte,5,308.22,1541.1,0.42,129.45,8.4,Error de preparación,1.5,1.2,Normal,False,Quincenal,180,2025-08
INV-01555,2025-02-28,February,SUC006,Querétaro,Querétaro,Cebolla,Verduras,kg,Verduras Frescas SA,9,22.09,198.81,1.15,25.4,12.78,Exceso de pedido,5.3,2.2,Alto,False,Semanal,14,2025-02
INV-01556,2025-04-09,April,SUC007,Cancún,Cancún,Mole,Salsas,kg,Distribuidora del Centro,35,110.11,3853.85,5.17,569.27,14.77,Exceso de pedido,21.4,8.8,Alto,False,Quincenal,30,2025-04
INV-01557,2025-12-31,December,SUC007,Cancún,Cancún,Aguacate,Verduras,kg,Verduras Frescas SA,45,72.52,3263.4,11.72,849.93,26.04,Caducidad,17.7,11.2,Alto,False,Diario,4,2025-12
INV-01558,2025-06-11,June,SUC010,León,León,Aguacate,Verduras,kg,Verduras Frescas SA,18,86.01,1548.18,5.38,462.73,29.89,Error de preparación,8.1,4.5,Alto,False,Diario,4,2025-06
INV-01559,2025-09-01,September,SUC004,Monterrey,Monterrey,Queso Oaxaca,Lácteos,kg,Lácteos Premium,34,138.42,4706.28,1.2,166.1,3.53,Caducidad,20.7,8.5,Alto,False,Semanal,14,2025-09
INV-01560,2025-02-19,February,SUC006,Querétaro,Querétaro,Cilantro,Verduras,manojo,Verduras Frescas SA,11,9.03,99.33,1.99,17.97,18.09,Error de preparación,4.2,2.8,Alto,False,Diario,3,2025-02
INV-01561,2025-06-11,June,SUC007,Cancún,Cancún,Chile Poblano,Verduras,kg,Verduras Frescas SA,17,40.98,696.66,3.21,131.55,18.88,Error de preparación,12.9,4.2,Alto,False,Semanal,7,2025-06
INV-01562,2025-06-09,June,SUC005,Puebla,Puebla,Queso Oaxaca,Lácteos,kg,Lácteos Premium,7,148.35,1038.45,0.72,106.81,10.29,Exceso de pedido,2.3,1.8,Normal,False,Semanal,14,2025-06
INV-01563,2025-03-04,March,SUC005,Puebla,Puebla,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,10,36.72,367.2,1.2,44.06,12.0,Exceso de pedido,4.5,2.5,Alto,False,Diario,5,2025-03
INV-01564,2026-01-17,January,SUC009,Tijuana,Tijuana,Cilantro,Verduras,manojo,Verduras Frescas SA,33,8.09,266.97,3.64,29.45,11.03,Caducidad,25.5,8.2,Alto,False,Diario,3,2026-01
INV-01565,2025-06-09,June,SUC008,Mérida,Mérida,Tequila,Bebidas,botella,Bebidas del Norte,11,384.86,4233.46,1.07,411.8,9.73,Exceso de pedido,5.0,2.8,Alto,False,Quincenal,365,2025-06
INV-01566,2025-08-08,August,SUC003,Guadalajara,Guadalajara,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,20,123.02,2460.4,2.13,262.03,10.65,Daño en almacenamiento,6.7,5.0,Normal,False,Diario,5,2025-08
INV-01567,2025-07-17,July,SUC002,Ciudad de México Sur,Ciudad de México,Mole,Salsas,kg,Distribuidora del Centro,41,122.45,5020.45,2.91,356.33,7.1,Error de preparación,32.5,10.2,Alto,False,Quincenal,30,2025-07
INV-01568,2025-03-20,March,SUC010,León,León,Arroz,Básicos,kg,Distribuidora del Centro,27,31.41,848.07,5.12,160.82,18.96,Exceso de pedido,8.0,6.8,Normal,False,Quincenal,180,2025-03
INV-01569,2026-01-10,January,SUC001,Ciudad de México Centro,Ciudad de México,Cebolla,Verduras,kg,Verduras Frescas SA,31,24.32,753.92,1.34,32.59,4.32,Daño en almacenamiento,15.4,7.8,Alto,False,Semanal,14,2026-01
INV-01570,2025-08-11,August,SUC002,Ciudad de México Sur,Ciudad de México,Crema,Lácteos,litro,Lácteos Premium,19,42.89,814.91,1.67,71.63,8.79,Exceso de pedido,15.0,4.8,Alto,False,Semanal,14,2025-08
INV-01571,2025-07-13,July,SUC009,Tijuana,Tijuana,Cebolla,Verduras,kg,Verduras Frescas SA,8,21.45,171.6,0.97,20.81,12.12,Exceso de pedido,2.8,2.0,Normal,False,Semanal,14,2025-07
INV-01572,2025-11-06,November,SUC002,Ciudad de México Sur,Ciudad de México,Mole,Salsas,kg,Distribuidora del Centro,21,134.89,2832.69,2.22,299.46,10.57,Exceso de pedido,13.4,5.2,Alto,False,Quincenal,30,2025-11
INV-01573,2025-05-08,May,SUC003,Guadalajara,Guadalajara,Queso Oaxaca,Lácteos,kg,Lácteos Premium,50,154.65,7732.5,4.18,646.44,8.36,Exceso de pedido,34.4,12.5,Alto,False,Semanal,14,2025-05
INV-01574,2025-11-16,November,SUC009,Tijuana,Tijuana,Frijoles,Básicos,kg,Distribuidora del Centro,32,40.05,1281.6,4.65,186.23,14.53,Error de preparación,21.3,8.0,Alto,False,Quincenal,180,2025-11
INV-01575,2025-08-30,August,SUC004,Monterrey,Monterrey,Queso Oaxaca,Lácteos,kg,Lácteos Premium,36,145.55,5239.8,2.01,292.56,5.58,Exceso de pedido,19.4,9.0,Alto,False,Semanal,14,2025-08
INV-01576,2026-01-10,January,SUC010,León,León,Tequila,Bebidas,botella,Bebidas del Norte,50,389.15,19457.5,4.22,1642.21,8.44,Error de preparación,16.3,12.5,Normal,False,Quincenal,365,2026-01
INV-01577,2025-02-25,February,SUC005,Puebla,Puebla,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,18,32.02,576.36,2.94,94.14,16.33,Exceso de pedido,7.4,4.5,Alto,False,Diario,5,2025-02
INV-01578,2025-05-16,May,SUC009,Tijuana,Tijuana,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,5,26.0,130.0,1.2,31.2,24.0,Error de preparación,1.7,1.2,Normal,False,Diario,3,2025-05
INV-01579,2025-08-25,August,SUC001,Ciudad de México Centro,Ciudad de México,Refrescos,Bebidas,caja,Bebidas del Norte,37,174.73,6465.01,2.21,386.15,5.97,Caducidad,18.5,9.2,Alto,False,Quincenal,90,2025-08
INV-01580,2025-12-13,December,SUC002,Ciudad de México Sur,Ciudad de México,Refrescos,Bebidas,caja,Bebidas del Norte,36,179.29,6454.44,3.08,552.21,8.56,Error de preparación,10.7,9.0,Normal,False,Quincenal,90,2025-12
INV-01581,2025-02-23,February,SUC001,Ciudad de México Centro,Ciudad de México,Chile Poblano,Verduras,kg,Verduras Frescas SA,14,44.84,627.76,2.49,111.65,17.79,Caducidad,10.4,3.5,Alto,False,Semanal,7,2025-02
INV-01582,2025-04-06,April,SUC010,León,León,Pollo,Carnes,kg,Carnes Selectas MX,38,87.23,3314.74,10.05,876.66,26.45,Error de preparación,26.3,9.5,Alto,False,Diario,4,2025-04
INV-01583,2025-06-17,June,SUC006,Querétaro,Querétaro,Limón,Verduras,kg,Verduras Frescas SA,46,31.68,1457.28,2.22,70.33,4.83,Error de preparación,22.5,11.5,Alto,False,Semanal,14,2025-06
INV-01584,2025-07-02,July,SUC010,León,León,Cilantro,Verduras,manojo,Verduras Frescas SA,28,8.63,241.64,8.4,72.49,30.0,Caducidad,16.9,7.0,Alto,False,Diario,3,2025-07
INV-01585,2025-12-14,December,SUC010,León,León,Carne de Res,Carnes,kg,Carnes Selectas MX,26,205.56,5344.56,7.8,1603.37,30.0,Caducidad,7.2,6.5,Normal,False,Diario,5,2025-12
INV-01586,2025-04-09,April,SUC008,Mérida,Mérida,Carne de Res,Carnes,kg,Carnes Selectas MX,50,186.26,9313.0,13.2,2458.63,26.4,Caducidad,21.5,12.5,Alto,False,Diario,5,2025-04
INV-01587,2025-05-04,May,SUC006,Querétaro,Querétaro,Salsa Verde,Salsas,litro,Distribuidora del Centro,44,56.52,2486.88,4.98,281.47,11.32,Daño en almacenamiento,18.1,11.0,Alto,False,Semanal,7,2025-05
INV-01588,2025-09-08,September,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,23,28.04,644.92,3.65,102.35,15.87,Exceso de pedido,14.1,5.8,Alto,False,Diario,3,2025-09
INV-01589,2025-05-22,May,SUC006,Querétaro,Querétaro,Arroz,Básicos,kg,Distribuidora del Centro,17,29.06,494.02,1.24,36.03,7.29,Daño en almacenamiento,7.3,4.2,Alto,False,Quincenal,180,2025-05
INV-01590,2025-02-23,February,SUC005,Puebla,Puebla,Carne de Res,Carnes,kg,Carnes Selectas MX,45,203.29,9148.05,13.43,2730.18,29.84,Error de preparación,24.6,11.2,Alto,False,Diario,5,2025-02
INV-01591,2025-10-06,October,SUC008,Mérida,Mérida,Refrescos,Bebidas,caja,Bebidas del Norte,28,201.89,5652.92,5.6,1130.58,20.0,Exceso de pedido,9.3,7.0,Normal,False,Quincenal,90,2025-10
INV-01592,2025-04-05,April,SUC004,Monterrey,Monterrey,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,32,126.28,4040.96,3.55,448.29,11.09,Exceso de pedido,11.5,8.0,Normal,False,Diario,5,2025-04
INV-01593,2025-03-12,March,SUC001,Ciudad de México Centro,Ciudad de México,Salsa Verde,Salsas,litro,Distribuidora del Centro,14,55.14,771.96,2.24,123.51,16.0,Caducidad,9.5,3.5,Alto,False,Semanal,7,2025-03
INV-01594,2025-04-13,April,SUC002,Ciudad de México Sur,Ciudad de México,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,40,33.11,1324.4,4.87,161.25,12.17,Exceso de pedido,21.2,10.0,Alto,False,Semanal,10,2025-04
INV-01595,2025-11-28,November,SUC008,Mérida,Mérida,Tomate,Verduras,kg,Verduras Frescas SA,26,30.47,792.22,7.4,225.48,28.46,Daño en almacenamiento,8.9,6.5,Normal,False,Diario,5,2025-11
INV-01596,2025-05-14,May,SUC008,Mérida,Mérida,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,23,27.68,636.64,6.63,183.52,28.83,Caducidad,8.6,5.8,Normal,False,Diario,3,2025-05
INV-01597,2025-09-17,September,SUC004,Monterrey,Monterrey,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,7,33.54,234.78,0.91,30.52,13.0,Caducidad,3.3,1.8,Alto,False,Diario,5,2025-09
INV-01598,2025-06-26,June,SUC004,Monterrey,Monterrey,Pollo,Carnes,kg,Carnes Selectas MX,44,76.78,3378.32,2.18,167.38,4.95,Daño en almacenamiento,26.5,11.0,Alto,False,Diario,4,2025-06
INV-01599,2025-04-06,April,SUC008,Mérida,Mérida,Tomate,Verduras,kg,Verduras Frescas SA,20,29.23,584.6,2.56,74.83,12.8,Exceso de pedido,8.2,5.0,Alto,False,Diario,5,2025-04
INV-01600,2025-03-17,March,SUC003,Guadalajara,Guadalajara,Cilantro,Verduras,manojo,Verduras Frescas SA,32,7.55,241.6,4.65,35.11,14.53,Caducidad,8.7,8.0,Normal,False,Diario,3,2025-03
INV-01601,2025-08-30,August,SUC006,Querétaro,Querétaro,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,7,35.68,249.76,0.91,32.47,13.0,Exceso de pedido,2.8,1.8,Alto,False,Semanal,10,2025-08
INV-01602,2025-05-01,May,SUC004,Monterrey,Monterrey,Queso Fresco,Lácteos,kg,Lácteos Premium,30,99.48,2984.4,1.17,116.39,3.9,Devolución cliente,10.5,7.5,Normal,False,Semanal,10,2025-05
INV-01603,2025-03-17,March,SUC007,Cancún,Cancún,Chile Poblano,Verduras,kg,Verduras Frescas SA,26,42.58,1107.08,5.59,238.02,21.5,Caducidad,20.2,6.5,Alto,False,Semanal,7,2025-03
INV-01604,2025-10-20,October,SUC001,Ciudad de México Centro,Ciudad de México,Cilantro,Verduras,manojo,Verduras Frescas SA,14,8.0,112.0,1.22,9.76,8.71,Caducidad,4.7,3.5,Normal,False,Diario,3,2025-10
INV-01605,2025-06-09,June,SUC008,Mérida,Mérida,Cebolla,Verduras,kg,Verduras Frescas SA,26,23.37,607.62,4.54,106.1,17.46,Devolución cliente,15.8,6.5,Alto,False,Semanal,14,2025-06
INV-01606,2025-07-24,July,SUC003,Guadalajara,Guadalajara,Cilantro,Verduras,manojo,Verduras Frescas SA,34,7.49,254.66,2.93,21.95,8.62,Caducidad,13.8,8.5,Alto,False,Diario,3,2025-07
INV-01607,2025-04-13,April,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza,Bebidas,caja,Bebidas del Norte,20,261.95,5239.0,1.58,413.88,7.9,Devolución cliente,14.0,5.0,Alto,False,Quincenal,180,2025-04
INV-01608,2025-08-27,August,SUC008,Mérida,Mérida,Refrescos,Bebidas,caja,Bebidas del Norte,8,167.82,1342.56,1.48,248.37,18.5,Daño en almacenamiento,5.6,2.0,Alto,False,Quincenal,90,2025-08
INV-01609,2025-04-15,April,SUC008,Mérida,Mérida,Refrescos,Bebidas,caja,Bebidas del Norte,25,166.95,4173.75,5.22,871.48,20.88,Devolución cliente,14.8,6.2,Alto,False,Quincenal,90,2025-04
INV-01610,2025-03-30,March,SUC001,Ciudad de México Centro,Ciudad de México,Carne de Res,Carnes,kg,Carnes Selectas MX,27,183.76,4961.52,2.9,532.9,10.74,Devolución cliente,9.4,6.8,Normal,False,Diario,5,2025-03
INV-01611,2026-01-17,January,SUC007,Cancún,Cancún,Aceite,Básicos,litro,Distribuidora del Centro,36,40.46,1456.56,2.26,91.44,6.28,Daño en almacenamiento,18.3,9.0,Alto,False,Quincenal,365,2026-01
INV-01612,2025-02-22,February,SUC007,Cancún,Cancún,Salsa Roja,Salsas,litro,Distribuidora del Centro,5,53.09,265.45,1.02,54.15,20.4,Caducidad,2.1,1.2,Alto,False,Semanal,7,2025-02
INV-01613,2025-07-14,July,SUC008,Mérida,Mérida,Pollo,Carnes,kg,Carnes Selectas MX,9,76.99,692.91,2.06,158.6,22.89,Caducidad,2.5,2.2,Normal,False,Diario,4,2025-07
INV-01614,2025-05-03,May,SUC002,Ciudad de México Sur,Ciudad de México,Tequila,Bebidas,botella,Bebidas del Norte,38,377.75,14354.5,3.09,1167.25,8.13,Exceso de pedido,11.3,9.5,Normal,False,Quincenal,365,2025-05
INV-01615,2025-03-19,March,SUC007,Cancún,Cancún,Limón,Verduras,kg,Verduras Frescas SA,49,28.61,1401.89,4.53,129.6,9.24,Exceso de pedido,28.1,12.2,Alto,False,Semanal,14,2025-03
INV-01616,2025-12-04,December,SUC004,Monterrey,Monterrey,Queso Oaxaca,Lácteos,kg,Lácteos Premium,20,162.74,3254.8,1.18,192.03,5.9,Error de preparación,9.5,5.0,Alto,False,Semanal,14,2025-12
INV-01617,2025-08-06,August,SUC004,Monterrey,Monterrey,Salsa Roja,Salsas,litro,Distribuidora del Centro,19,52.15,990.85,1.12,58.41,5.89,Caducidad,11.4,4.8,Alto,False,Semanal,7,2025-08
INV-01618,2026-01-23,January,SUC004,Monterrey,Monterrey,Carne de Res,Carnes,kg,Carnes Selectas MX,45,193.95,8727.75,3.06,593.49,6.8,Error de preparación,17.8,11.2,Alto,False,Diario,5,2026-01
INV-01619,2025-08-09,August,SUC005,Puebla,Puebla,Arroz,Básicos,kg,Distribuidora del Centro,23,28.15,647.45,3.76,105.84,16.35,Caducidad,6.1,5.8,Normal,False,Quincenal,180,2025-08
INV-01620,2025-11-26,November,SUC006,Querétaro,Querétaro,Pollo,Carnes,kg,Carnes Selectas MX,31,77.26,2395.06,3.87,299.0,12.48,Error de preparación,24.6,7.8,Alto,False,Diario,4,2025-11
INV-01621,2025-07-20,July,SUC008,Mérida,Mérida,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,33,126.99,4190.67,9.43,1197.52,28.58,Caducidad,18.4,8.2,Alto,False,Diario,5,2025-07
INV-01622,2025-11-25,November,SUC005,Puebla,Puebla,Queso Fresco,Lácteos,kg,Lácteos Premium,14,89.62,1254.68,2.42,216.88,17.29,Daño en almacenamiento,4.4,3.5,Normal,False,Semanal,10,2025-11
INV-01623,2025-03-28,March,SUC009,Tijuana,Tijuana,Crema,Lácteos,litro,Lácteos Premium,7,49.79,348.53,0.48,23.9,6.86,Daño en almacenamiento,1.9,1.8,Normal,False,Semanal,14,2025-03
INV-01624,2025-04-17,April,SUC005,Puebla,Puebla,Queso Oaxaca,Lácteos,kg,Lácteos Premium,30,155.7,4671.0,3.38,526.27,11.27,Daño en almacenamiento,15.1,7.5,Alto,False,Semanal,14,2025-04
INV-01625,2026-01-16,January,SUC005,Puebla,Puebla,Cilantro,Verduras,manojo,Verduras Frescas SA,38,8.21,311.98,6.65,54.6,17.5,Caducidad,29.9,9.5,Alto,False,Diario,3,2026-01
INV-01626,2025-07-22,July,SUC006,Querétaro,Querétaro,Refrescos,Bebidas,caja,Bebidas del Norte,12,195.46,2345.52,1.3,254.1,10.83,Daño en almacenamiento,5.9,3.0,Alto,False,Quincenal,90,2025-07
INV-01627,2025-11-21,November,SUC001,Ciudad de México Centro,Ciudad de México,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,7,35.97,251.79,0.99,35.61,14.14,Caducidad,3.3,1.8,Alto,False,Diario,5,2025-11
INV-01628,2025-07-06,July,SUC002,Ciudad de México Sur,Ciudad de México,Mole,Salsas,kg,Distribuidora del Centro,9,108.54,976.86,0.75,81.41,8.33,Devolución cliente,2.6,2.2,Normal,False,Quincenal,30,2025-07
INV-01629,2025-07-16,July,SUC005,Puebla,Puebla,Aceite,Básicos,litro,Distribuidora del Centro,37,39.65,1467.05,4.96,196.66,13.41,Error de preparación,23.2,9.2,Alto,False,Quincenal,365,2025-07
INV-01630,2025-02-17,February,SUC006,Querétaro,Querétaro,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,8,25.49,203.92,0.74,18.86,9.25,Caducidad,2.9,2.0,Normal,False,Diario,3,2025-02
INV-01631,2025-12-08,December,SUC004,Monterrey,Monterrey,Queso Fresco,Lácteos,kg,Lácteos Premium,23,94.16,2165.68,1.17,110.17,5.09,Devolución cliente,6.4,5.8,Normal,False,Semanal,10,2025-12
INV-01632,2025-08-20,August,SUC006,Querétaro,Querétaro,Refrescos,Bebidas,caja,Bebidas del Norte,20,163.34,3266.8,1.69,276.04,8.45,Exceso de pedido,15.8,5.0,Alto,False,Quincenal,90,2025-08
INV-01633,2025-05-26,May,SUC007,Cancún,Cancún,Queso Fresco,Lácteos,kg,Lácteos Premium,20,93.94,1878.8,1.55,145.61,7.75,Caducidad,15.6,5.0,Alto,False,Semanal,10,2025-05
INV-01634,2025-02-04,February,SUC006,Querétaro,Querétaro,Frijoles,Básicos,kg,Distribuidora del Centro,50,37.46,1873.0,6.21,232.63,12.42,Exceso de pedido,10.8,12.5,Bajo,True,Quincenal,180,2025-02
INV-01635,2025-08-08,August,SUC005,Puebla,Puebla,Queso Fresco,Lácteos,kg,Lácteos Premium,34,109.22,3713.48,5.81,634.57,17.09,Error de preparación,15.3,8.5,Alto,False,Semanal,10,2025-08
INV-01636,2026-01-25,January,SUC001,Ciudad de México Centro,Ciudad de México,Carne de Res,Carnes,kg,Carnes Selectas MX,41,186.94,7664.54,6.15,1149.68,15.0,Caducidad,22.7,10.2,Alto,False,Diario,5,2026-01
INV-01637,2025-11-04,November,SUC005,Puebla,Puebla,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,30,23.83,714.9,3.91,93.18,13.03,Caducidad,7.9,7.5,Normal,False,Diario,3,2025-11
INV-01638,2025-06-15,June,SUC004,Monterrey,Monterrey,Limón,Verduras,kg,Verduras Frescas SA,33,30.16,995.28,1.34,40.41,4.06,Error de preparación,23.5,8.2,Alto,False,Semanal,14,2025-06
INV-01639,2025-02-17,February,SUC003,Guadalajara,Guadalajara,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,34,26.08,886.72,3.53,92.06,10.38,Caducidad,12.0,8.5,Normal,False,Diario,3,2025-02
INV-01640,2025-02-06,February,SUC005,Puebla,Puebla,Limón,Verduras,kg,Verduras Frescas SA,8,31.81,254.48,1.54,48.99,19.25,Exceso de pedido,2.0,2.0,Normal,False,Semanal,14,2025-02
INV-01641,2025-03-29,March,SUC003,Guadalajara,Guadalajara,Cebolla,Verduras,kg,Verduras Frescas SA,50,23.89,1194.5,3.71,88.63,7.42,Exceso de pedido,16.4,12.5,Normal,False,Semanal,14,2025-03
INV-01642,2026-01-25,January,SUC010,León,León,Queso Oaxaca,Lácteos,kg,Lácteos Premium,40,153.85,6154.0,6.24,960.02,15.6,Caducidad,19.1,10.0,Alto,False,Semanal,14,2026-01
INV-01643,2026-01-15,January,SUC004,Monterrey,Monterrey,Queso Fresco,Lácteos,kg,Lácteos Premium,45,89.84,4042.8,1.61,144.64,3.58,Daño en almacenamiento,15.5,11.2,Normal,False,Semanal,10,2026-01
INV-01644,2025-11-17,November,SUC008,Mérida,Mérida,Pollo,Carnes,kg,Carnes Selectas MX,33,81.71,2696.43,4.93,402.83,14.94,Exceso de pedido,21.2,8.2,Alto,False,Diario,4,2025-11
INV-01645,2025-12-26,December,SUC009,Tijuana,Tijuana,Chile Poblano,Verduras,kg,Verduras Frescas SA,29,44.18,1281.22,3.85,170.09,13.28,Daño en almacenamiento,20.5,7.2,Alto,False,Semanal,7,2025-12
INV-01646,2025-10-29,October,SUC002,Ciudad de México Sur,Ciudad de México,Limón,Verduras,kg,Verduras Frescas SA,29,29.2,846.8,3.52,102.78,12.14,Exceso de pedido,11.8,7.2,Alto,False,Semanal,14,2025-10
INV-01647,2025-12-07,December,SUC008,Mérida,Mérida,Chile Poblano,Verduras,kg,Verduras Frescas SA,7,51.67,361.69,1.18,60.97,16.86,Caducidad,5.3,1.8,Alto,False,Semanal,7,2025-12
INV-01648,2025-08-01,August,SUC010,León,León,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,36,25.88,931.68,8.29,214.55,23.03,Caducidad,24.1,9.0,Alto,False,Diario,3,2025-08
INV-01649,2025-06-02,June,SUC010,León,León,Crema,Lácteos,litro,Lácteos Premium,6,47.56,285.36,1.21,57.55,20.17,Caducidad,2.9,1.5,Alto,False,Semanal,14,2025-06
